Customer ID,Customer Name,Segment,Region,Loyalty Tier,Signup Date
CUST04663,Customer 4663,Enterprise,South,Silver,2024-11-06
CUST00936,Customer 0936,Consumer,West,Bronze,2015-07-21
CUST00854,Customer 0854,Consumer,East,Silver,2020-08-01
CUST04783,Customer 4783,Consumer,West,Bronze,2020-03-25
CUST01880,Customer 1880,Enterprise,West,Platinum,2022-09-19
CUST03948,Customer 3948,Consumer,North,Silver,2018-01-09
CUST04262,Customer 4262,SMB,North,Bronze,2021-04-08
CUST00197,Customer 0197,Consumer,East,Bronze,2021-06-25
CUST03484,Customer 3484,Enterprise,East,Silver,2016-03-23
CUST02987,Customer 2987,Consumer,West,Silver,2018-08-20
CUST04080,Customer 4080,Consumer,South,Gold,2016-08-16
CUST03879,Customer 3879,Corporate,North,Gold,2017-05-10
CUST01638,Customer 1638,Corporate,South,Silver,2019-09-18
CUST02155,Customer 2155,Corporate,South,Silver,2019-06-02
CUST01176,Customer 1176,Corporate,East,Silver,2015-05-17
CUST03377,Customer 3377,Enterprise,East,Silver,2017-10-14
CUST02044,Customer 2044,Consumer,East,Gold,2019-12-06
CUST02247,Customer 2247,Consumer,North,Bronze,2018-08-29
CUST04594,Customer 4594,Consumer,East,Bronze,2017-12-05
CUST04241,Customer 4241,SMB,North,Bronze,2023-06-10
CUST01708,Customer 1708,Corporate,East,Bronze,2024-08-29
CUST02615,Customer 2615,SMB,East,Gold,2018-03-28
CUST01751,Customer 1751,SMB,West,Bronze,2016-07-12
CUST03521,Customer 3521,Corporate,East,Gold,2024-09-26
CUST03293,Customer 3293,Corporate,North,Silver,2024-09-02
CUST04294,Customer 4294,SMB,East,Silver,2018-12-03
CUST00873,Customer 0873,Consumer,North,Gold,2024-03-22
CUST02292,Customer 2292,Consumer,West,Silver,2024-06-17
CUST03591,Customer 3591,Corporate,South,Gold,2024-06-23
CUST03205,Customer 3205,Corporate,North,Bronze,2015-12-11
CUST03739,Customer 3739,SMB,East,Bronze,2016-04-16
CUST00425,Customer 0425,Consumer,East,Silver,2024-12-20
CUST01875,Customer 1875,SMB,East,Gold,2021-07-14
CUST00462,Customer 0462,SMB,East,Silver,2024-12-05
CUST03838,Customer 3838,Consumer,North,Gold,2019-08-11
CUST00631,Customer 0631,SMB,West,Silver,2023-12-10
CUST00029,Customer 0029,Consumer,West,Silver,2017-03-05
CUST03533,Customer 3533,Enterprise,East,Silver,2020-08-05
CUST01942,Customer 1942,Consumer,North,Gold,2021-11-20
CUST03325,Customer 3325,SMB,West,Silver,2019-11-22
CUST01763,Customer 1763,Consumer,West,Bronze,2015-02-22
CUST00135,Customer 0135,Corporate,East,Bronze,2017-11-09
CUST00330,Customer 0330,Corporate,South,Silver,2018-04-12
CUST01952,Customer 1952,Enterprise,West,Bronze,2021-04-05
CUST01489,Customer 1489,Consumer,East,Bronze,2023-01-21
CUST03883,Customer 3883,Enterprise,West,Gold,2020-07-08
CUST02114,Customer 2114,Consumer,West,Silver,2016-08-02
CUST01461,Customer 1461,Consumer,West,Bronze,2016-12-21
CUST01385,Customer 1385,Corporate,North,Silver,2016-12-16
CUST03674,Customer 3674,SMB,North,Silver,2019-06-16
CUST03072,Customer 3072,Enterprise,East,Silver,2018-11-13
CUST04284,Customer 4284,Enterprise,North,Bronze,2024-04-28
CUST03909,Customer 3909,SMB,West,Bronze,2016-09-19
CUST03141,Customer 3141,Consumer,North,Bronze,2021-03-08
CUST01475,Customer 1475,Enterprise,North,Gold,2022-10-22
CUST01224,Customer 1224,Consumer,North,Bronze,2017-08-31
CUST04499,Customer 4499,Enterprise,East,Platinum,2018-12-15
CUST00547,Customer 0547,Consumer,North,Bronze,2021-04-22
CUST00015,Customer 0015,Enterprise,West,Silver,2022-02-05
CUST02238,Customer 2238,Enterprise,West,Silver,2015-03-31
CUST04830,Customer 4830,SMB,North,Bronze,2017-07-29
CUST03619,Customer 3619,Enterprise,South,Platinum,2021-08-26
CUST02262,Customer 2262,Enterprise,East,Silver,2023-12-26
CUST03760,Customer 3760,Corporate,North,Silver,2015-07-26
CUST04255,Customer 4255,SMB,West,Bronze,2023-10-11
CUST01929,Customer 1929,Corporate,South,Silver,2016-03-21
CUST03583,Customer 3583,Enterprise,North,Bronze,2017-09-30
CUST02682,Customer 2682,SMB,North,Gold,2018-03-31
CUST01330,Customer 1330,SMB,East,Bronze,2018-01-22
CUST01220,Customer 1220,Consumer,East,Gold,2019-06-15
CUST04843,Customer 4843,Consumer,East,Bronze,2015-07-01
CUST02482,Customer 2482,Enterprise,North,Silver,2019-08-27
CUST03915,Customer 3915,Consumer,South,Silver,2016-03-28
CUST03352,Customer 3352,Consumer,North,Silver,2015-03-17
CUST01478,Customer 1478,SMB,South,Silver,2023-10-05
CUST01382,Customer 1382,Corporate,South,Silver,2022-03-11
CUST01643,Customer 1643,Consumer,South,Bronze,2018-08-18
CUST03300,Customer 3300,SMB,East,Silver,2019-07-13
CUST02499,Customer 2499,Consumer,North,Silver,2015-01-06
CUST04988,Customer 4988,Corporate,West,Bronze,2016-07-29
CUST01960,Customer 1960,Enterprise,East,Silver,2015-05-15
CUST03633,Customer 3633,Consumer,South,Bronze,2020-06-09
CUST03560,Customer 3560,Consumer,North,Silver,2016-11-07
CUST03360,Customer 3360,Enterprise,North,Bronze,2024-12-23
CUST02781,Customer 2781,SMB,North,Gold,2015-09-29
CUST00973,Customer 0973,SMB,West,Bronze,2015-12-29
CUST04351,Customer 4351,Consumer,West,Gold,2020-10-12
CUST02342,Customer 2342,Enterprise,South,Silver,2020-09-26
CUST02369,Customer 2369,SMB,South,Gold,2023-09-07
CUST03938,Customer 3938,Consumer,West,Bronze,2019-04-26
CUST02271,Customer 2271,SMB,North,Bronze,2019-06-16
CUST01202,Customer 1202,Consumer,North,Bronze,2018-04-23
CUST01811,Customer 1811,Enterprise,East,Bronze,2018-03-13
CUST00088,Customer 0088,Corporate,South,Bronze,2022-02-27
CUST03412,Customer 3412,Enterprise,East,Bronze,2020-08-03
CUST00200,Customer 0200,Enterprise,South,Gold,2019-10-24
CUST03460,Customer 3460,Consumer,South,Bronze,2022-05-19
CUST03973,Customer 3973,Enterprise,North,Gold,2024-04-03
CUST00585,Customer 0585,Enterprise,North,Bronze,2017-11-16
CUST03654,Customer 3654,SMB,North,Bronze,2016-06-24
CUST03189,Customer 3189,Consumer,East,Gold,2023-05-18
CUST03295,Customer 3295,Consumer,South,Silver,2015-02-12
CUST00303,Customer 0303,Consumer,West,Gold,2017-11-16
CUST01427,Customer 1427,Enterprise,North,Bronze,2015-01-27
CUST02655,Customer 2655,Corporate,West,Silver,2017-08-06
CUST00381,Customer 0381,Corporate,South,Gold,2023-01-31
CUST03282,Customer 3282,SMB,West,Platinum,2017-04-19
CUST02888,Customer 2888,SMB,North,Gold,2020-07-23
CUST01455,Customer 1455,SMB,West,Silver,2016-06-10
CUST01351,Customer 1351,Enterprise,East,Bronze,2019-10-13
CUST03863,Customer 3863,SMB,South,Bronze,2022-08-04
CUST00178,Customer 0178,Enterprise,West,Silver,2015-03-02
CUST04938,Customer 4938,SMB,East,Bronze,2018-06-21
CUST04209,Customer 4209,Enterprise,West,Bronze,2018-04-04
CUST01085,Customer 1085,SMB,East,Silver,2017-02-18
CUST00748,Customer 0748,SMB,West,Bronze,2018-04-18
CUST03022,Customer 3022,Enterprise,North,Gold,2022-10-15
CUST01797,Customer 1797,SMB,North,Silver,2024-12-03
CUST00341,Customer 0341,Consumer,North,Silver,2024-05-29
CUST02269,Customer 2269,SMB,South,Gold,2023-09-07
CUST02214,Customer 2214,SMB,South,Gold,2018-08-04
CUST04798,Customer 4798,Corporate,East,Gold,2016-12-19
CUST01570,Customer 1570,Corporate,South,Bronze,2019-07-11
CUST02040,Customer 2040,Enterprise,West,Gold,2015-05-31
CUST00891,Customer 0891,SMB,West,Bronze,2017-10-11
CUST04755,Customer 4755,Corporate,West,Silver,2024-03-15
CUST03723,Customer 3723,Corporate,West,Gold,2021-01-19
CUST01294,Customer 1294,Enterprise,South,Bronze,2019-09-21
CUST01310,Customer 1310,Consumer,South,Bronze,2020-09-15
CUST02030,Customer 2030,Consumer,South,Bronze,2023-01-06
CUST04946,Customer 4946,Consumer,East,Gold,2023-07-23
CUST03465,Customer 3465,SMB,East,Silver,2019-02-27
CUST03898,Customer 3898,Consumer,South,Bronze,2021-08-17
CUST03743,Customer 3743,Enterprise,North,Silver,2016-04-20
CUST00575,Customer 0575,Enterprise,South,Bronze,2020-06-30
CUST00260,Customer 0260,Corporate,East,Bronze,2018-01-13
CUST00883,Customer 0883,Corporate,North,Bronze,2021-10-02
CUST02046,Customer 2046,SMB,East,Bronze,2015-09-22
CUST00156,Customer 0156,SMB,South,Silver,2017-01-22
CUST01683,Customer 1683,Consumer,East,Bronze,2016-04-06
CUST02428,Customer 2428,Enterprise,West,Gold,2018-02-07
CUST02276,Customer 2276,Consumer,West,Platinum,2023-07-23
CUST04282,Customer 4282,SMB,East,Gold,2015-02-14
CUST02121,Customer 2121,Enterprise,East,Bronze,2022-08-10
CUST02293,Customer 2293,Enterprise,North,Gold,2019-01-29
CUST00095,Customer 0095,Enterprise,North,Bronze,2024-03-08
CUST00526,Customer 0526,Consumer,West,Gold,2021-04-04
CUST03987,Customer 3987,Enterprise,South,Silver,2020-07-17
CUST04125,Customer 4125,SMB,East,Bronze,2016-01-30
CUST04806,Customer 4806,Enterprise,North,Silver,2022-04-15
CUST04047,Customer 4047,Corporate,North,Silver,2017-06-10
CUST04911,Customer 4911,Enterprise,East,Silver,2019-11-11
CUST02788,Customer 2788,Corporate,North,Bronze,2020-09-20
CUST02759,Customer 2759,Corporate,East,Gold,2018-06-25
CUST00149,Customer 0149,SMB,North,Bronze,2020-09-28
CUST00108,Customer 0108,Consumer,North,Bronze,2020-10-08
CUST00753,Customer 0753,SMB,West,Silver,2018-12-03
CUST01021,Customer 1021,Corporate,West,Gold,2024-11-25
CUST01832,Customer 1832,Consumer,West,Silver,2016-03-03
CUST03045,Customer 3045,Enterprise,West,Bronze,2022-09-15
CUST02797,Customer 2797,Consumer,North,Silver,2020-09-04
CUST03714,Customer 3714,SMB,West,Silver,2021-12-15
CUST00196,Customer 0196,Enterprise,East,Bronze,2019-01-18
CUST02627,Customer 2627,SMB,West,Bronze,2020-12-11
CUST04123,Customer 4123,Enterprise,East,Gold,2021-07-12
CUST02637,Customer 2637,Corporate,West,Silver,2021-02-20
CUST01108,Customer 1108,Corporate,North,Gold,2018-01-30
CUST02399,Customer 2399,SMB,East,Gold,2015-05-03
CUST01510,Customer 1510,SMB,East,Bronze,2024-06-26
CUST02050,Customer 2050,SMB,West,Bronze,2019-01-21
CUST00282,Customer 0282,SMB,South,Silver,2024-10-07
CUST01764,Customer 1764,Consumer,South,Bronze,2023-06-29
CUST01955,Customer 1955,Corporate,West,Silver,2024-07-17
CUST04559,Customer 4559,Enterprise,South,Bronze,2021-08-06
CUST02752,Customer 2752,Corporate,West,Bronze,2023-08-29
CUST00675,Customer 0675,Corporate,West,Bronze,2018-04-23
CUST04242,Customer 4242,Corporate,West,Bronze,2019-06-25
CUST04699,Customer 4699,Corporate,North,Silver,2019-09-13
CUST02768,Customer 2768,Corporate,West,Bronze,2018-02-20
CUST01737,Customer 1737,Enterprise,North,Platinum,2022-01-08
CUST03774,Customer 3774,Enterprise,North,Silver,2022-01-15
CUST00720,Customer 0720,SMB,North,Bronze,2024-08-18
CUST03722,Customer 3722,Consumer,East,Silver,2021-03-31
CUST02605,Customer 2605,Corporate,East,Silver,2024-02-27
CUST03551,Customer 3551,Corporate,South,Silver,2017-04-23
CUST01027,Customer 1027,Enterprise,North,Silver,2024-05-22
CUST00565,Customer 0565,Corporate,South,Bronze,2018-05-21
CUST00085,Customer 0085,SMB,West,Bronze,2021-07-20
CUST04467,Customer 4467,Corporate,South,Platinum,2024-02-16
CUST04336,Customer 4336,Enterprise,East,Silver,2016-01-03
CUST00082,Customer 0082,Enterprise,West,Silver,2020-01-19
CUST03772,Customer 3772,Consumer,North,Bronze,2015-04-17
CUST04992,Customer 4992,Consumer,North,Silver,2018-08-09
CUST01359,Customer 1359,Enterprise,East,Silver,2015-09-08
CUST04851,Customer 4851,Consumer,East,Bronze,2020-09-10
CUST04727,Customer 4727,Corporate,South,Gold,2019-12-06
CUST00208,Customer 0208,Corporate,North,Silver,2019-01-31
CUST01396,Customer 1396,SMB,East,Gold,2019-02-06
CUST02925,Customer 2925,Corporate,West,Bronze,2015-08-29
CUST02372,Customer 2372,Consumer,East,Silver,2024-06-30
CUST03297,Customer 3297,Consumer,East,Bronze,2020-07-30
CUST02061,Customer 2061,SMB,North,Gold,2019-01-28
CUST01656,Customer 1656,SMB,West,Bronze,2020-02-11
CUST01786,Customer 1786,SMB,West,Bronze,2016-12-10
CUST00193,Customer 0193,Consumer,West,Silver,2019-06-13
CUST03684,Customer 3684,Corporate,East,Platinum,2015-04-18
CUST01005,Customer 1005,Corporate,West,Bronze,2016-11-11
CUST01177,Customer 1177,Enterprise,East,Bronze,2023-02-23
CUST02684,Customer 2684,Corporate,South,Silver,2023-01-19
CUST01577,Customer 1577,Consumer,West,Silver,2019-11-03
CUST00809,Customer 0809,SMB,North,Silver,2019-11-03
CUST02661,Customer 2661,Consumer,East,Platinum,2024-10-13
CUST00747,Customer 0747,SMB,South,Platinum,2022-01-28
CUST04665,Customer 4665,SMB,East,Silver,2015-02-02
CUST02381,Customer 2381,Enterprise,South,Bronze,2021-01-03
CUST03046,Customer 3046,Enterprise,East,Silver,2018-11-16
CUST00735,Customer 0735,SMB,East,Silver,2018-09-21
CUST04905,Customer 4905,SMB,North,Silver,2021-05-18
CUST03244,Customer 3244,Consumer,North,Silver,2015-06-19
CUST00130,Customer 0130,Enterprise,East,Bronze,2020-10-26
CUST02423,Customer 2423,Corporate,East,Platinum,2022-06-23
CUST03682,Customer 3682,Corporate,North,Platinum,2018-05-30
CUST00343,Customer 0343,Enterprise,East,Bronze,2022-09-16
CUST01874,Customer 1874,SMB,East,Silver,2016-12-30
CUST00572,Customer 0572,Consumer,North,Bronze,2018-07-08
CUST03693,Customer 3693,SMB,West,Bronze,2016-10-15
CUST00288,Customer 0288,SMB,West,Silver,2018-07-22
CUST01358,Customer 1358,SMB,East,Bronze,2019-06-01
CUST01170,Customer 1170,Consumer,North,Bronze,2023-04-13
CUST04875,Customer 4875,Consumer,East,Silver,2021-03-04
CUST03326,Customer 3326,Corporate,West,Bronze,2015-01-04
CUST03661,Customer 3661,Consumer,South,Bronze,2018-11-22
CUST03960,Customer 3960,Consumer,South,Gold,2019-10-14
CUST01814,Customer 1814,Corporate,West,Bronze,2017-06-23
CUST00831,Customer 0831,Consumer,South,Bronze,2022-09-01
CUST00187,Customer 0187,Consumer,North,Silver,2024-10-18
CUST00559,Customer 0559,Enterprise,West,Gold,2020-11-09
CUST00485,Customer 0485,Consumer,South,Gold,2019-05-14
CUST00757,Customer 0757,SMB,South,Silver,2018-05-29
CUST03832,Customer 3832,SMB,West,Silver,2016-08-15
CUST01095,Customer 1095,SMB,South,Bronze,2015-01-09
CUST04637,Customer 4637,Corporate,South,Gold,2019-07-02
CUST02846,Customer 2846,Consumer,South,Bronze,2016-09-12
CUST03647,Customer 3647,Consumer,South,Silver,2021-03-08
CUST02526,Customer 2526,Enterprise,South,Bronze,2024-08-05
CUST03183,Customer 3183,Enterprise,South,Bronze,2017-05-11
CUST01235,Customer 1235,SMB,West,Platinum,2024-01-31
CUST04624,Customer 4624,SMB,North,Silver,2023-04-13
CUST00904,Customer 0904,Corporate,West,Bronze,2015-01-14
CUST02779,Customer 2779,SMB,South,Gold,2023-01-24
CUST02918,Customer 2918,Enterprise,East,Platinum,2017-05-20
CUST03979,Customer 3979,Consumer,South,Silver,2016-03-02
CUST03923,Customer 3923,Enterprise,North,Gold,2017-06-19
CUST01086,Customer 1086,Corporate,South,Gold,2021-01-28
CUST02733,Customer 2733,Consumer,West,Bronze,2015-10-09
CUST03752,Customer 3752,Enterprise,West,Platinum,2017-07-20
CUST02198,Customer 2198,Enterprise,East,Silver,2017-01-16
CUST04142,Customer 4142,Consumer,North,Platinum,2018-04-05
CUST03585,Customer 3585,Corporate,West,Platinum,2020-07-04
CUST02199,Customer 2199,Consumer,East,Bronze,2015-09-15
CUST01365,Customer 1365,SMB,East,Silver,2020-08-17
CUST01195,Customer 1195,Enterprise,North,Bronze,2016-01-28
CUST04276,Customer 4276,Enterprise,North,Silver,2019-06-13
CUST01352,Customer 1352,Corporate,South,Gold,2017-08-07
CUST01253,Customer 1253,SMB,East,Silver,2023-02-28
CUST02089,Customer 2089,Consumer,West,Bronze,2021-05-02
CUST03524,Customer 3524,Consumer,East,Bronze,2022-08-21
CUST04267,Customer 4267,Enterprise,South,Platinum,2018-06-11
CUST00688,Customer 0688,SMB,South,Bronze,2024-11-20
CUST03328,Customer 3328,Corporate,East,Bronze,2017-01-08
CUST04808,Customer 4808,Consumer,East,Silver,2016-05-26
CUST02266,Customer 2266,SMB,West,Bronze,2020-07-05
CUST00386,Customer 0386,Consumer,East,Bronze,2024-11-05
CUST02531,Customer 2531,Consumer,South,Gold,2020-11-22
CUST04609,Customer 4609,Enterprise,North,Silver,2022-04-25
CUST01098,Customer 1098,Enterprise,East,Silver,2022-11-03
CUST01669,Customer 1669,Enterprise,North,Bronze,2016-05-04
CUST00404,Customer 0404,SMB,East,Bronze,2022-12-29
CUST02678,Customer 2678,Corporate,East,Bronze,2023-09-30
CUST04716,Customer 4716,Consumer,North,Bronze,2015-01-24
CUST04549,Customer 4549,SMB,East,Silver,2021-07-23
CUST01525,Customer 1525,Enterprise,North,Bronze,2016-12-02
CUST04744,Customer 4744,SMB,South,Gold,2022-11-20
CUST01640,Customer 1640,Enterprise,South,Bronze,2022-10-31
CUST04897,Customer 4897,Enterprise,North,Silver,2021-03-03
CUST00630,Customer 0630,Consumer,North,Bronze,2016-06-16
CUST00683,Customer 0683,SMB,West,Silver,2022-10-12
CUST01991,Customer 1991,Corporate,East,Silver,2023-02-06
CUST00049,Customer 0049,Enterprise,East,Silver,2022-11-06
CUST00027,Customer 0027,Consumer,South,Silver,2019-07-02
CUST03761,Customer 3761,Consumer,South,Gold,2016-01-30
CUST03073,Customer 3073,Corporate,South,Bronze,2019-11-17
CUST03039,Customer 3039,Corporate,East,Bronze,2020-05-05
CUST04477,Customer 4477,Corporate,West,Bronze,2021-06-25
CUST03154,Customer 3154,Consumer,South,Gold,2018-11-08
CUST02068,Customer 2068,Consumer,West,Bronze,2015-02-12
CUST01024,Customer 1024,Enterprise,West,Bronze,2018-11-29
CUST03049,Customer 3049,SMB,North,Silver,2023-01-25
CUST01492,Customer 1492,Enterprise,West,Bronze,2016-02-23
CUST04552,Customer 4552,Enterprise,East,Silver,2017-10-01
CUST01906,Customer 1906,SMB,West,Gold,2017-08-05
CUST02514,Customer 2514,Enterprise,West,Silver,2016-06-26
CUST04050,Customer 4050,Corporate,North,Silver,2015-02-24
CUST01048,Customer 1048,Consumer,East,Silver,2019-07-04
CUST02010,Customer 2010,SMB,West,Silver,2018-10-08
CUST00387,Customer 0387,Enterprise,North,Bronze,2020-12-30
CUST04588,Customer 4588,Corporate,West,Silver,2022-11-16
CUST01926,Customer 1926,SMB,West,Silver,2018-02-06
CUST02660,Customer 2660,Enterprise,North,Gold,2020-05-03
CUST02890,Customer 2890,Consumer,South,Silver,2015-02-26
CUST00467,Customer 0467,SMB,West,Silver,2023-04-02
CUST03785,Customer 3785,Consumer,North,Gold,2016-09-10
CUST02287,Customer 2287,Consumer,South,Bronze,2015-07-24
CUST01939,Customer 1939,Consumer,North,Gold,2019-02-25
CUST04607,Customer 4607,Corporate,North,Silver,2020-05-09
CUST00846,Customer 0846,Enterprise,North,Silver,2019-03-13
CUST00828,Customer 0828,SMB,East,Bronze,2017-02-12
CUST03592,Customer 3592,Consumer,South,Bronze,2022-07-14
CUST01356,Customer 1356,Corporate,South,Gold,2016-06-22
CUST02111,Customer 2111,Corporate,West,Bronze,2024-04-28
CUST03896,Customer 3896,Corporate,West,Silver,2015-11-08
CUST03845,Customer 3845,Corporate,East,Bronze,2022-03-22
CUST00366,Customer 0366,Consumer,North,Platinum,2023-10-23
CUST03456,Customer 3456,Corporate,South,Platinum,2022-04-17
CUST02462,Customer 2462,Enterprise,North,Silver,2017-01-11
CUST01367,Customer 1367,Corporate,South,Bronze,2016-09-12
CUST03842,Customer 3842,Consumer,South,Bronze,2017-06-25
CUST01341,Customer 1341,Corporate,South,Silver,2019-03-11
CUST04349,Customer 4349,Consumer,South,Bronze,2021-03-24
CUST03582,Customer 3582,Enterprise,West,Bronze,2024-01-01
CUST03435,Customer 3435,Consumer,East,Bronze,2019-05-24
CUST02228,Customer 2228,Corporate,South,Gold,2016-09-10
CUST03681,Customer 3681,Corporate,South,Bronze,2016-07-02
CUST02609,Customer 2609,SMB,East,Gold,2024-01-29
CUST00879,Customer 0879,Consumer,West,Silver,2020-05-24
CUST00730,Customer 0730,Corporate,West,Bronze,2018-09-03
CUST00443,Customer 0443,Corporate,West,Bronze,2020-06-07
CUST01447,Customer 1447,Corporate,West,Bronze,2018-12-24
CUST02629,Customer 2629,Corporate,East,Bronze,2019-05-11
CUST02633,Customer 2633,Consumer,East,Bronze,2020-12-16
CUST01626,Customer 1626,Enterprise,East,Gold,2019-04-08
CUST00850,Customer 0850,Corporate,West,Silver,2016-06-16
CUST02940,Customer 2940,Enterprise,East,Gold,2022-02-08
CUST04632,Customer 4632,Consumer,South,Silver,2017-03-10
CUST03081,Customer 3081,Corporate,South,Bronze,2022-02-03
CUST03434,Customer 3434,Enterprise,East,Silver,2016-10-17
CUST00266,Customer 0266,SMB,West,Silver,2024-06-04
CUST01807,Customer 1807,Corporate,North,Bronze,2015-10-06
CUST03924,Customer 3924,Consumer,East,Bronze,2021-09-14
CUST03605,Customer 3605,SMB,East,Silver,2016-04-19
CUST00838,Customer 0838,SMB,West,Silver,2015-08-04
CUST02236,Customer 2236,Consumer,West,Silver,2020-11-12
CUST01523,Customer 1523,Enterprise,East,Gold,2020-06-21
CUST04865,Customer 4865,Corporate,East,Silver,2024-07-31
CUST02035,Customer 2035,Enterprise,South,Bronze,2018-02-06
CUST00304,Customer 0304,Corporate,North,Silver,2021-10-30
CUST02973,Customer 2973,Enterprise,East,Silver,2022-12-25
CUST01139,Customer 1139,SMB,East,Platinum,2022-07-29
CUST00719,Customer 0719,Consumer,North,Silver,2015-05-31
CUST04610,Customer 4610,Corporate,South,Bronze,2016-01-13
CUST01700,Customer 1700,Corporate,East,Bronze,2021-04-08
CUST00006,Customer 0006,Corporate,South,Gold,2020-03-30
CUST02519,Customer 2519,SMB,South,Silver,2022-03-27
CUST03212,Customer 3212,SMB,West,Gold,2024-07-04
CUST04990,Customer 4990,Consumer,South,Platinum,2023-07-03
CUST00143,Customer 0143,Consumer,North,Bronze,2022-06-06
CUST02240,Customer 2240,Consumer,South,Gold,2019-09-23
CUST01276,Customer 1276,SMB,East,Silver,2019-11-12
CUST00506,Customer 0506,Enterprise,North,Bronze,2024-04-20
CUST00140,Customer 0140,Enterprise,East,Silver,2021-05-09
CUST01507,Customer 1507,SMB,West,Gold,2015-03-09
CUST03495,Customer 3495,Enterprise,South,Silver,2024-01-31
CUST01698,Customer 1698,Corporate,North,Gold,2022-02-27
CUST00682,Customer 0682,Enterprise,West,Bronze,2015-08-28
CUST03249,Customer 3249,SMB,West,Gold,2017-09-02
CUST00872,Customer 0872,Enterprise,North,Gold,2017-11-28
CUST02295,Customer 2295,SMB,West,Bronze,2023-11-29
CUST04317,Customer 4317,Corporate,West,Platinum,2017-10-16
CUST02965,Customer 2965,Corporate,South,Bronze,2016-04-06
CUST01879,Customer 1879,Consumer,North,Bronze,2016-10-17
CUST01664,Customer 1664,Corporate,North,Silver,2022-03-03
CUST00524,Customer 0524,Enterprise,East,Silver,2022-12-24
CUST01084,Customer 1084,Consumer,West,Bronze,2017-05-29
CUST02335,Customer 2335,Enterprise,West,Bronze,2021-12-23
CUST00379,Customer 0379,SMB,North,Bronze,2015-08-10
CUST03006,Customer 3006,Enterprise,South,Platinum,2018-03-21
CUST01943,Customer 1943,Corporate,West,Bronze,2016-04-14
CUST00377,Customer 0377,Consumer,West,Gold,2021-08-27
CUST01067,Customer 1067,Corporate,West,Bronze,2023-06-01
CUST02388,Customer 2388,Corporate,West,Silver,2018-08-18
CUST01073,Customer 1073,Consumer,South,Gold,2018-04-28
CUST03331,Customer 3331,Enterprise,East,Silver,2020-10-24
CUST01620,Customer 1620,Corporate,North,Platinum,2024-12-14
CUST02376,Customer 2376,Enterprise,North,Bronze,2016-07-14
CUST01103,Customer 1103,SMB,South,Bronze,2018-10-18
CUST00779,Customer 0779,SMB,West,Gold,2020-03-21
CUST03711,Customer 3711,Corporate,West,Bronze,2020-07-01
CUST04968,Customer 4968,SMB,East,Silver,2024-01-11
CUST01127,Customer 1127,Enterprise,East,Gold,2022-10-09
CUST01658,Customer 1658,Corporate,East,Gold,2024-02-14
CUST01738,Customer 1738,Consumer,West,Silver,2024-08-29
CUST03459,Customer 3459,SMB,West,Gold,2017-07-27
CUST01916,Customer 1916,Enterprise,North,Silver,2021-02-11
CUST02461,Customer 2461,SMB,North,Bronze,2023-01-14
CUST02806,Customer 2806,SMB,South,Bronze,2018-08-03
CUST02686,Customer 2686,Consumer,South,Gold,2022-06-18
CUST02570,Customer 2570,Corporate,East,Gold,2022-01-30
CUST04600,Customer 4600,Corporate,North,Bronze,2019-01-05
CUST04883,Customer 4883,SMB,West,Silver,2016-12-18
CUST02833,Customer 2833,SMB,North,Silver,2021-02-24
CUST00493,Customer 0493,Consumer,West,Gold,2018-03-13
CUST00122,Customer 0122,SMB,West,Silver,2024-02-13
CUST03581,Customer 3581,SMB,East,Silver,2019-02-07
CUST02347,Customer 2347,Corporate,South,Silver,2021-09-25
CUST03372,Customer 3372,Consumer,East,Silver,2017-04-06
CUST02362,Customer 2362,Corporate,West,Bronze,2021-12-08
CUST04357,Customer 4357,SMB,South,Gold,2016-04-30
CUST00114,Customer 0114,Enterprise,East,Bronze,2018-06-23
CUST03729,Customer 3729,Corporate,West,Silver,2016-12-25
CUST02183,Customer 2183,Enterprise,East,Silver,2020-03-29
CUST03781,Customer 3781,SMB,South,Bronze,2021-06-01
CUST04524,Customer 4524,Enterprise,West,Bronze,2022-02-05
CUST00058,Customer 0058,SMB,South,Bronze,2024-08-12
CUST03762,Customer 3762,Enterprise,North,Bronze,2023-01-08
CUST02786,Customer 2786,Corporate,West,Silver,2020-04-18
CUST02055,Customer 2055,Corporate,East,Bronze,2019-02-17
CUST00211,Customer 0211,Consumer,North,Platinum,2019-03-28
CUST04331,Customer 4331,SMB,West,Silver,2018-07-14
CUST00320,Customer 0320,Consumer,South,Gold,2024-12-28
CUST01928,Customer 1928,SMB,West,Silver,2022-12-27
CUST00134,Customer 0134,Corporate,West,Bronze,2015-05-18
CUST03500,Customer 3500,Consumer,South,Bronze,2024-07-16
CUST01476,Customer 1476,Corporate,East,Bronze,2023-02-08
CUST02309,Customer 2309,Corporate,North,Bronze,2017-08-04
CUST02471,Customer 2471,Consumer,South,Bronze,2024-02-11
CUST01346,Customer 1346,Corporate,West,Gold,2017-12-13
CUST04784,Customer 4784,Consumer,South,Bronze,2016-05-30
CUST04708,Customer 4708,Corporate,South,Bronze,2023-01-08
CUST01538,Customer 1538,SMB,West,Bronze,2023-08-23
CUST00700,Customer 0700,Consumer,East,Silver,2019-11-28
CUST01742,Customer 1742,SMB,North,Bronze,2022-09-29
CUST03087,Customer 3087,Enterprise,North,Silver,2021-05-25
CUST00668,Customer 0668,Enterprise,South,Silver,2016-10-13
CUST04290,Customer 4290,Corporate,West,Silver,2019-09-22
