Order ID,Date,Customer ID,Product,Category,Region,Quantity,Unit Price,Discount,Tax,Revenue,COGS,Expenses
ORD00007188,2025-11-17,CUST02258,Widget C,Industrial,East,17,126.93,61.59,377.32,2473.54,1645.26,173.74
ORD00007189,2024-01-29,CUST01309,Gadget Y,Office,North,8,477.76,58.85,677.38,4440.61,2643.95,162.09
ORD00007190,2025-04-17,CUST01412,Gadget X,Home,North,2,305.11,5.18,72.6,677.64,533.68,51.88
ORD00007191,2025-09-06,CUST00303,Gadget X,Industrial,East,15,19.4,7.12,14.19,298.07,230.37,20.6
ORD00007192,2025-03-04,CUST02913,Gadget X,Home,West,18,339.38,521.83,0.0,5587.01,3332.75,128.57
ORD00007193,2024-05-04,CUST01373,Widget B,Industrial,North,7,441.97,293.63,504.03,3304.19,2429.69,88.23
ORD00007194,2023-06-21,CUST03510,Gadget Y,Electronics,North,6,335.74,50.39,235.69,2199.74,1351.86,148.41
ORD00007195,2023-08-28,CUST01606,Gadget X,Industrial,East,11,264.18,243.83,133.11,2795.26,2084.99,202.77
ORD00007196,2023-03-21,CUST02849,Widget A,Home,North,2,166.73,19.61,37.66,351.51,258.67,26.02
ORD00007197,2024-05-17,CUST01260,Gadget X,Electronics,East,19,311.48,171.32,287.34,6034.14,4296.07,368.05
ORD00007198,2024-01-12,CUST00354,Gadget Y,Industrial,South,8,25.4,5.97,35.5,232.73,170.95,12.91
ORD00007199,2023-04-17,CUST02558,Gadget X,Industrial,West,5,116.31,23.21,27.92,586.26,440.55,33.29
ORD00007200,2023-10-03,CUST02484,Gadget Y,Office,West,14,460.6,92.21,1144.11,7500.3,5139.65,316.6
ORD00007201,2024-12-19,CUST03912,Gadget X,Office,North,8,356.8,185.48,320.27,2989.19,1726.19,235.37
ORD00007202,2024-09-07,CUST02976,Gadget Y,Industrial,North,3,51.86,0.53,18.61,173.66,118.82,11.03
ORD00007203,2023-07-24,CUST02521,Widget C,Home,South,9,336.9,270.01,497.18,3259.27,2390.67,114.08
ORD00007204,2024-10-22,CUST00120,Widget B,Office,East,19,450.31,647.91,0.0,7907.98,5049.43,553.76
ORD00007205,2024-07-01,CUST03305,Widget C,Home,South,10,337.01,115.82,0.0,3254.28,2549.22,118.96
ORD00007206,2024-11-12,CUST00679,Gadget Y,Electronics,North,4,297.41,58.87,135.69,1266.46,848.31,96.84
ORD00007207,2024-06-22,CUST02926,Gadget X,Office,North,5,249.89,51.84,215.57,1413.18,881.26,83.75
ORD00007208,2025-01-22,CUST02721,Widget A,Industrial,West,18,297.58,509.88,0.0,4846.56,3771.65,193.12
ORD00007209,2024-08-01,CUST03219,Widget B,Electronics,West,15,436.19,321.11,311.09,6532.83,4381.98,319.22
ORD00007210,2023-04-04,CUST01260,Widget A,Home,South,1,161.4,15.29,7.31,153.42,86.83,7.01
ORD00007211,2025-01-25,CUST01987,Gadget Y,Home,South,5,387.28,151.19,321.34,2106.55,1312.45,141.69
ORD00007212,2024-05-02,CUST00249,Widget B,Home,North,14,322.32,350.12,749.22,4911.58,2930.5,217.69
ORD00007213,2023-11-13,CUST01426,Widget A,Office,South,6,69.68,29.65,69.92,458.35,352.99,30.63
ORD00007214,2025-11-03,CUST03557,Gadget Y,Industrial,East,10,123.15,83.3,137.78,1285.98,804.74,66.02
ORD00007215,2023-09-24,CUST00806,Gadget Y,Industrial,East,17,442.42,298.31,361.14,7583.97,5075.05,576.06
ORD00007216,2024-08-09,CUST03808,Gadget Y,Industrial,South,15,165.52,25.26,0.0,2457.54,1596.58,146.11
ORD00007217,2023-04-03,CUST00205,Widget B,Electronics,South,13,207.58,135.89,307.52,2870.17,1912.7,126.32
ORD00007218,2024-12-05,CUST01494,Widget C,Industrial,East,13,169.7,172.76,366.0,2399.34,1626.83,114.64
ORD00007219,2023-01-09,CUST01512,Widget C,Home,East,5,280.22,17.26,69.19,1453.03,930.34,88.64
ORD00007220,2025-03-02,CUST03971,Gadget X,Home,West,4,37.7,7.13,7.18,150.85,89.51,10.35
ORD00007221,2024-05-09,CUST02173,Gadget Y,Office,South,16,223.61,90.87,418.43,3905.32,2889.43,148.5
ORD00007222,2025-03-22,CUST03426,Widget C,Home,West,1,252.39,11.42,12.05,253.02,164.15,7.91
ORD00007223,2025-02-08,CUST03398,Widget C,Home,South,13,408.04,107.8,623.61,5820.33,4376.41,209.01
ORD00007224,2025-09-11,CUST02223,Widget A,Home,North,8,110.28,59.76,41.12,863.6,571.94,38.57
ORD00007225,2024-08-23,CUST02890,Widget A,Home,West,1,197.11,12.72,22.13,206.52,165.04,5.39
ORD00007226,2025-05-25,CUST02989,Gadget X,Office,North,12,265.78,136.97,366.29,3418.68,2717.74,271.51
ORD00007227,2023-07-14,CUST02014,Widget C,Industrial,West,3,405.78,30.63,59.34,1246.05,970.89,50.32
ORD00007228,2023-08-08,CUST03745,Widget A,Electronics,South,17,352.45,167.1,291.23,6115.78,4174.35,484.72
ORD00007229,2025-11-16,CUST01723,Widget A,Office,North,5,27.29,2.69,16.05,149.81,87.22,9.78
ORD00007230,2023-02-09,CUST02909,Gadget X,Industrial,South,5,177.88,85.96,144.62,948.06,649.96,26.67
ORD00007231,2024-10-22,CUST01408,Gadget Y,Office,North,13,112.63,33.68,71.53,1502.04,977.09,49.11
ORD00007232,2025-06-09,CUST01350,Widget B,Electronics,East,6,65.81,16.81,0.0,378.05,214.51,18.18
ORD00007233,2024-01-07,CUST01443,Widget C,Electronics,West,7,141.34,49.65,169.15,1108.88,744.27,69.22
ORD00007234,2024-05-24,CUST00772,Widget B,Industrial,East,7,287.86,135.2,0.0,1879.82,1383.77,106.67
ORD00007235,2024-06-13,CUST03236,Gadget Y,Industrial,West,10,409.38,307.55,0.0,3786.25,2694.11,212.95
ORD00007236,2024-11-06,CUST01727,Gadget X,Office,West,14,443.08,239.06,0.0,5964.06,4479.27,372.5
ORD00007237,2024-12-26,CUST02685,Widget B,Electronics,West,15,171.09,132.73,292.03,2725.65,2132.5,114.67
ORD00007238,2024-08-10,CUST00747,Widget C,Electronics,East,3,119.07,32.16,0.0,325.05,241.06,18.61
ORD00007239,2023-04-09,CUST02740,Widget C,Industrial,South,9,289.02,29.89,128.56,2699.85,1889.26,205.39
ORD00007240,2025-12-08,CUST00087,Gadget Y,Electronics,East,10,334.88,147.98,0.0,3200.82,2277.81,65.62
ORD00007241,2023-07-27,CUST02593,Widget C,Electronics,South,19,278.62,100.24,623.22,5816.76,4060.76,362.87
ORD00007242,2025-08-07,CUST01824,Gadget X,Office,East,12,415.83,23.01,248.35,5215.3,3183.4,200.82
ORD00007243,2023-01-23,CUST00483,Widget C,Industrial,West,16,200.92,49.82,158.24,3323.14,1940.75,244.32
ORD00007244,2024-11-15,CUST01317,Widget B,Electronics,South,10,169.2,42.13,197.98,1847.85,1304.92,136.68
ORD00007245,2025-04-21,CUST00164,Gadget X,Office,South,10,285.55,160.95,134.73,2829.28,2258.11,58.66
ORD00007246,2023-08-16,CUST00382,Gadget X,Electronics,South,11,331.67,279.76,606.35,3974.96,2458.08,311.64
ORD00007247,2024-02-16,CUST03253,Gadget Y,Office,North,2,170.52,32.08,55.61,364.57,274.57,7.48
ORD00007248,2024-11-06,CUST03485,Widget A,Home,North,9,130.58,112.6,127.51,1190.13,798.91,57.12
ORD00007249,2024-05-20,CUST03305,Gadget Y,Electronics,North,18,483.52,764.85,0.0,7938.51,5568.74,235.43
ORD00007250,2025-10-28,CUST00492,Gadget X,Office,South,19,355.37,347.75,320.21,6724.49,4507.21,365.85
ORD00007251,2025-06-08,CUST02339,Widget B,Electronics,North,4,308.47,52.31,212.68,1394.25,874.19,66.95
ORD00007252,2023-06-03,CUST02521,Widget B,Electronics,West,9,145.97,59.14,62.73,1317.32,1024.7,56.51
ORD00007253,2023-12-13,CUST01380,Gadget X,Office,West,16,461.15,712.22,0.0,6666.18,4229.09,494.27
ORD00007254,2024-11-14,CUST02277,Widget B,Office,West,16,266.7,251.51,722.82,4738.51,2753.76,231.52
ORD00007255,2023-10-08,CUST01086,Widget B,Home,East,13,138.68,134.36,200.22,1868.7,1191.29,56.7
ORD00007256,2025-10-02,CUST03915,Widget C,Electronics,North,11,183.93,13.14,100.5,2110.59,1508.07,125.9
ORD00007257,2025-01-28,CUST00988,Gadget X,Electronics,North,17,189.24,313.3,522.68,3426.46,2300.5,167.82
ORD00007258,2023-02-21,CUST01016,Gadget Y,Industrial,North,12,21.9,13.68,29.89,279.01,170.42,9.16
ORD00007259,2024-04-10,CUST03068,Gadget Y,Office,East,16,207.48,200.07,155.98,3275.59,2588.09,108.95
ORD00007260,2024-03-08,CUST00942,Widget B,Industrial,West,16,134.06,173.28,98.58,2070.26,1436.78,139.3
ORD00007261,2023-09-20,CUST03604,Widget A,Electronics,East,6,228.88,11.6,163.4,1525.08,1198.41,115.76
ORD00007262,2023-12-16,CUST02509,Gadget Y,Office,East,19,282.52,6.77,643.33,6004.44,4283.48,307.93
ORD00007263,2024-08-14,CUST03616,Gadget Y,Home,South,8,171.14,130.8,0.0,1238.32,693.68,75.41
ORD00007264,2023-12-16,CUST02233,Widget C,Electronics,North,3,20.11,1.29,7.08,66.12,48.19,1.82
ORD00007265,2024-04-23,CUST03856,Gadget X,Electronics,North,5,464.13,24.55,114.8,2410.9,1574.87,113.47
ORD00007266,2023-03-14,CUST03247,Widget B,Electronics,West,12,63.2,70.96,34.37,721.81,503.88,34.27
ORD00007267,2024-02-17,CUST03224,Gadget X,Office,East,18,178.56,120.63,556.82,3650.27,2572.39,106.6
ORD00007268,2025-03-04,CUST00693,Gadget X,Home,West,4,364.98,124.73,0.0,1335.19,1028.34,28.89
ORD00007269,2024-06-17,CUST03208,Widget B,Office,West,13,440.31,533.05,259.55,5450.53,3039.61,329.1
ORD00007270,2024-01-08,CUST01203,Gadget X,Electronics,South,1,324.85,6.38,15.92,334.39,233.61,14.1
ORD00007271,2024-12-31,CUST03329,Widget B,Home,East,10,123.99,8.58,147.76,1379.08,781.05,59.1
ORD00007272,2023-06-05,CUST00021,Widget C,Home,East,18,333.42,23.57,298.9,6276.89,3703.2,484.48
ORD00007273,2025-10-21,CUST00241,Widget A,Office,West,13,204.2,73.36,129.06,2710.3,1798.43,82.06
ORD00007274,2025-12-23,CUST02886,Widget A,Office,West,19,373.68,126.57,0.0,6973.35,5175.59,474.25
ORD00007275,2024-07-29,CUST00261,Gadget X,Home,West,19,200.75,343.87,624.67,4095.05,2385.82,302.69
ORD00007276,2025-04-14,CUST01302,Gadget Y,Home,East,14,48.46,63.01,0.0,615.43,342.81,39.62
ORD00007277,2023-01-13,CUST01855,Widget C,Home,West,1,265.71,11.74,30.48,284.45,189.88,11.52
ORD00007278,2023-12-06,CUST00945,Gadget Y,Office,East,8,25.91,7.31,0.0,199.97,116.29,8.41
ORD00007279,2025-12-29,CUST02955,Gadget Y,Home,South,3,313.57,38.37,108.28,1010.62,680.05,28.55
ORD00007280,2023-06-20,CUST02420,Gadget X,Electronics,North,15,162.08,202.7,111.43,2339.93,1327.77,53.23
ORD00007281,2025-08-01,CUST02618,Gadget Y,Electronics,West,4,441.66,25.57,208.93,1950.0,1486.44,71.83
ORD00007282,2025-09-21,CUST01007,Gadget X,Office,East,19,252.94,72.48,568.01,5301.39,3209.72,210.29
ORD00007283,2025-08-16,CUST00088,Gadget Y,Home,East,12,21.85,7.34,45.87,300.73,196.44,9.27
ORD00007284,2025-05-30,CUST00227,Widget B,Home,West,18,321.07,336.83,653.09,6095.52,3752.99,410.46
ORD00007285,2023-08-26,CUST01003,Widget B,Electronics,North,16,416.39,474.56,1113.78,7301.46,5207.17,388.64
ORD00007286,2024-03-13,CUST00945,Widget C,Home,South,17,27.21,45.82,75.02,491.77,287.35,14.5
ORD00007287,2023-02-03,CUST02454,Widget C,Office,East,1,373.73,1.53,18.61,390.81,245.25,9.12
ORD00007288,2025-07-09,CUST03399,Gadget X,Home,South,10,381.95,136.31,184.16,3867.35,2411.74,304.07
ORD00007289,2023-12-24,CUST01131,Widget C,Electronics,East,18,341.89,189.49,298.23,6262.76,4996.2,359.32
ORD00007290,2025-03-10,CUST02381,Widget A,Office,East,5,247.6,5.22,61.64,1294.42,982.63,26.46
ORD00007291,2025-10-26,CUST03673,Widget B,Electronics,South,7,325.48,180.42,251.75,2349.69,1447.52,84.84
ORD00007292,2023-01-25,CUST01885,Gadget X,Home,East,3,247.35,31.6,35.52,745.97,533.02,44.46
ORD00007293,2024-03-08,CUST00821,Widget A,Home,South,10,191.27,117.47,323.14,2118.37,1614.17,152.44
ORD00007294,2024-12-07,CUST01966,Widget A,Electronics,West,2,29.6,2.68,6.78,63.3,46.3,4.71
ORD00007295,2024-03-27,CUST00255,Gadget Y,Office,North,2,250.67,18.36,24.15,507.13,373.94,29.52
ORD00007296,2025-05-30,CUST03987,Gadget Y,Home,West,7,392.59,37.81,487.86,3198.18,2547.4,72.16
ORD00007297,2024-11-04,CUST03652,Widget C,Home,West,16,30.2,43.05,52.82,492.97,368.26,12.55
ORD00007298,2024-12-21,CUST00126,Widget A,Industrial,East,1,23.44,0.28,1.16,24.32,13.6,0.73
ORD00007299,2024-09-06,CUST01062,Widget B,Industrial,South,16,88.82,82.21,241.0,1579.91,1042.04,62.55
ORD00007300,2024-10-18,CUST00645,Gadget X,Electronics,West,13,151.1,191.74,88.63,1861.19,1310.51,133.32
ORD00007301,2025-11-14,CUST03500,Gadget X,Home,East,19,252.51,137.49,0.0,4660.2,3720.76,341.59
ORD00007302,2024-08-27,CUST03462,Widget B,Industrial,East,16,415.18,317.1,1138.64,7464.42,5056.01,309.77
ORD00007303,2025-11-19,CUST01370,Widget A,Home,North,15,19.68,22.01,32.78,305.97,238.55,11.79
ORD00007304,2023-08-19,CUST02139,Gadget Y,Industrial,South,16,392.03,161.03,0.0,6111.45,3664.68,297.41
ORD00007305,2025-06-14,CUST02593,Gadget X,Industrial,South,14,358.64,113.04,0.0,4907.92,3194.74,182.35
ORD00007306,2024-11-21,CUST03980,Gadget X,Industrial,South,2,252.12,5.58,89.76,588.42,356.19,44.81
ORD00007307,2025-08-09,CUST03287,Gadget Y,Industrial,South,13,100.22,2.95,0.0,1299.91,949.92,58.36
ORD00007308,2023-10-10,CUST02736,Widget C,Electronics,North,4,47.09,5.32,21.96,205.0,151.97,14.94
ORD00007309,2025-12-09,CUST01819,Widget A,Office,East,4,83.3,22.63,0.0,310.57,190.2,6.62
ORD00007310,2023-09-30,CUST02893,Widget A,Industrial,North,19,169.75,24.23,576.18,3777.2,2680.44,133.19
ORD00007311,2025-03-14,CUST02576,Gadget Y,Electronics,South,18,267.76,370.06,0.0,4449.62,3249.66,254.58
ORD00007312,2023-09-12,CUST02319,Gadget X,Electronics,South,19,177.96,144.49,388.41,3625.16,2883.87,246.86
ORD00007313,2023-11-17,CUST00847,Gadget X,Office,West,1,281.59,15.6,47.88,313.87,176.73,12.97
ORD00007314,2024-05-28,CUST00070,Widget B,Office,East,19,441.31,261.76,974.78,9097.91,6452.55,390.03
ORD00007315,2025-05-05,CUST02072,Widget A,Home,South,1,69.23,4.56,3.23,67.9,49.53,4.33
ORD00007316,2024-05-20,CUST03632,Gadget X,Home,West,18,447.74,609.33,372.5,7822.49,5071.23,246.87
ORD00007317,2023-04-15,CUST03976,Gadget X,Home,West,3,101.19,2.58,54.18,355.17,215.4,8.0
ORD00007318,2025-02-01,CUST02092,Gadget X,Electronics,West,3,248.79,66.26,81.61,761.72,420.57,21.7
ORD00007319,2023-09-17,CUST03867,Widget C,Office,North,1,368.15,21.66,62.37,408.86,308.45,26.09
ORD00007320,2024-03-15,CUST00037,Gadget X,Office,West,16,349.94,363.66,0.0,5235.38,3010.38,329.98
ORD00007321,2023-09-25,CUST03287,Widget B,Industrial,North,16,380.29,320.48,1037.55,6801.71,4132.1,191.83
ORD00007322,2024-06-24,CUST00840,Widget B,Industrial,North,5,358.25,16.72,0.0,1774.53,1289.96,53.28
ORD00007323,2025-04-10,CUST01428,Widget A,Industrial,South,16,12.92,9.21,9.88,207.39,151.64,15.21
ORD00007324,2023-10-08,CUST01402,Widget A,Electronics,North,5,250.51,22.13,147.65,1378.07,782.76,90.73
ORD00007325,2024-04-04,CUST00899,Widget C,Electronics,North,17,192.68,167.34,559.48,3667.7,2763.22,169.62
ORD00007326,2025-04-17,CUST01145,Widget C,Home,North,10,464.33,418.52,506.97,4731.75,3333.47,249.12
ORD00007327,2023-07-24,CUST02185,Widget C,Home,South,11,477.58,247.54,0.0,5005.84,2820.45,373.85
ORD00007328,2023-02-26,CUST00112,Widget C,Industrial,East,16,131.85,44.12,0.0,2065.48,1576.39,71.31
ORD00007329,2024-02-25,CUST00867,Widget B,Industrial,North,10,357.46,180.61,610.92,4004.91,2852.78,143.33
ORD00007330,2023-05-15,CUST01121,Gadget X,Electronics,North,9,122.38,37.2,53.21,1117.43,808.91,65.49
ORD00007331,2023-09-15,CUST00348,Widget C,Office,East,12,375.55,418.54,490.57,4578.63,3631.78,200.42
ORD00007332,2024-03-15,CUST03585,Widget C,Industrial,North,5,153.06,32.61,87.92,820.61,513.95,32.36
ORD00007333,2023-01-16,CUST01753,Widget C,Home,South,9,366.65,262.98,364.42,3401.29,2547.72,223.49
ORD00007334,2024-01-18,CUST02355,Widget C,Industrial,North,18,18.42,15.97,0.0,315.59,248.11,6.41
ORD00007335,2023-05-16,CUST02329,Widget C,Electronics,East,13,352.86,108.3,537.47,5016.35,3068.97,231.53
ORD00007336,2024-07-13,CUST01308,Widget C,Office,East,6,213.28,84.88,215.06,1409.86,1009.95,52.7
ORD00007337,2024-11-28,CUST01080,Widget B,Home,West,18,370.61,12.59,799.01,7457.4,5016.94,572.5
ORD00007338,2023-03-21,CUST00353,Widget C,Office,West,15,50.33,61.64,83.2,776.51,559.71,38.98
ORD00007339,2024-12-23,CUST03283,Gadget X,Industrial,East,19,434.67,736.71,0.0,7522.02,5304.6,508.08
ORD00007340,2024-03-08,CUST03005,Gadget Y,Electronics,North,15,334.4,274.7,568.96,5310.26,3556.79,348.48
ORD00007341,2025-04-08,CUST02620,Widget A,Home,East,1,188.57,4.67,22.07,205.97,139.66,14.56
ORD00007342,2025-05-11,CUST02873,Widget A,Industrial,North,2,174.06,6.07,17.1,359.15,211.89,9.71
ORD00007343,2024-09-21,CUST03226,Widget A,Home,East,1,151.25,10.91,16.84,157.18,122.4,11.92
ORD00007344,2024-07-23,CUST00010,Widget A,Electronics,South,9,296.43,57.2,469.92,3080.59,1972.03,141.38
ORD00007345,2025-11-30,CUST02686,Gadget Y,Electronics,South,9,24.49,11.26,10.46,219.61,148.56,6.89
ORD00007346,2023-03-31,CUST03973,Widget B,Office,East,3,357.42,92.53,117.57,1097.3,761.73,52.02
ORD00007347,2025-12-11,CUST03312,Widget B,Industrial,South,2,394.42,60.27,87.43,816.0,519.67,55.34
ORD00007348,2024-01-06,CUST01063,Widget B,Home,South,14,130.4,2.68,218.75,2041.67,1172.01,110.75
ORD00007349,2023-11-20,CUST02358,Gadget Y,Electronics,South,14,74.28,73.16,116.01,1082.77,629.24,62.02
ORD00007350,2024-09-02,CUST01050,Gadget X,Home,South,15,485.89,8.71,873.56,8153.2,5363.22,306.4
ORD00007351,2025-01-08,CUST00519,Widget A,Industrial,North,12,318.82,123.99,444.22,4146.07,3029.21,296.66
ORD00007352,2024-02-11,CUST01204,Gadget Y,Home,North,6,348.5,78.27,362.29,2375.02,1398.11,130.27
ORD00007353,2024-05-30,CUST01383,Gadget Y,Office,North,11,318.02,165.1,599.96,3933.08,3108.37,199.31
ORD00007354,2023-09-13,CUST03846,Gadget X,Electronics,South,13,128.38,109.29,77.98,1637.63,1161.52,112.17
ORD00007355,2023-12-05,CUST01873,Widget C,Home,East,15,401.82,597.33,651.6,6081.57,4654.93,307.75
ORD00007356,2023-10-24,CUST03364,Gadget Y,Home,North,8,243.31,34.46,95.6,2007.62,1477.65,82.32
ORD00007357,2025-03-24,CUST03817,Widget A,Industrial,South,4,135.39,36.35,90.94,596.15,380.49,46.45
ORD00007358,2023-06-13,CUST02549,Widget A,Home,East,11,298.78,59.66,580.85,3807.77,2715.8,135.05
ORD00007359,2024-11-30,CUST01967,Gadget X,Office,West,17,442.4,250.0,872.5,8143.3,6502.28,272.88
ORD00007360,2024-05-02,CUST01977,Widget A,Home,West,14,389.24,443.65,250.29,5256.0,2918.7,321.23
ORD00007361,2024-08-04,CUST03141,Widget A,Electronics,East,14,357.26,35.85,595.89,5561.68,4423.01,244.95
ORD00007362,2023-01-11,CUST01308,Widget A,Home,West,16,137.38,4.37,394.87,2588.58,2031.98,73.72
ORD00007363,2025-07-24,CUST01818,Widget C,Home,West,13,143.1,67.04,0.0,1793.26,1137.77,54.64
ORD00007364,2025-05-18,CUST01340,Gadget X,Electronics,South,10,416.31,183.05,477.61,4457.66,3000.05,235.02
ORD00007365,2024-02-01,CUST01035,Widget C,Office,South,13,400.86,214.61,249.83,5246.4,3437.07,374.4
ORD00007366,2023-11-21,CUST01303,Widget C,Electronics,West,14,431.3,354.24,682.08,6366.04,4199.03,508.18
ORD00007367,2024-11-17,CUST00396,Widget A,Industrial,East,9,474.59,313.86,197.87,4155.32,2496.97,279.7
ORD00007368,2025-10-22,CUST03450,Widget B,Electronics,East,6,185.91,71.7,125.25,1169.01,849.54,37.35
ORD00007369,2025-12-18,CUST03478,Gadget Y,Home,South,8,301.95,178.34,0.0,2237.26,1364.78,135.78
ORD00007370,2023-03-14,CUST02725,Widget B,Office,South,9,284.34,133.06,436.68,2862.68,1674.4,91.41
ORD00007371,2025-11-25,CUST03014,Widget B,Industrial,East,13,155.28,89.19,231.53,2160.98,1189.72,63.84
ORD00007372,2025-08-21,CUST01627,Gadget Y,Electronics,North,2,275.32,7.21,27.17,570.6,319.23,17.2
ORD00007373,2024-07-25,CUST02110,Widget A,Industrial,West,13,492.2,630.67,692.15,6460.08,4782.23,191.17
ORD00007374,2023-03-20,CUST03974,Widget A,Electronics,South,10,468.13,307.43,524.86,4898.73,3409.84,116.7
ORD00007375,2023-08-11,CUST00225,Gadget Y,Electronics,South,2,262.04,12.06,25.6,537.62,300.58,23.3
ORD00007376,2025-04-13,CUST00710,Widget B,Office,West,8,126.18,69.39,47.0,987.05,778.33,37.57
ORD00007377,2023-11-26,CUST03300,Widget B,Office,West,15,418.37,337.4,296.91,6235.06,3954.61,467.92
ORD00007378,2024-11-01,CUST00307,Widget C,Home,West,18,429.15,312.02,0.0,7412.68,5760.62,530.52
ORD00007379,2025-04-03,CUST03107,Widget A,Home,West,16,283.66,279.16,212.97,4472.37,3118.34,151.6
ORD00007380,2024-12-27,CUST01473,Widget C,Home,South,5,236.63,26.35,138.82,1295.62,950.02,65.81
ORD00007381,2025-05-14,CUST02830,Widget A,Office,West,11,95.05,101.59,169.91,1113.87,872.11,57.32
ORD00007382,2024-01-23,CUST03927,Gadget X,Industrial,West,19,168.27,139.97,366.86,3424.02,2661.15,150.73
ORD00007383,2024-03-07,CUST02297,Gadget Y,Home,East,10,12.2,6.97,5.75,120.78,80.94,5.54
ORD00007384,2023-02-02,CUST00097,Gadget X,Office,North,4,222.06,9.14,158.24,1037.34,585.35,25.83
ORD00007385,2023-01-14,CUST02106,Widget A,Electronics,North,10,68.42,60.18,31.2,655.22,520.81,37.03
ORD00007386,2024-08-17,CUST00324,Gadget Y,Office,East,12,261.12,213.2,350.43,3270.67,2106.33,165.18
ORD00007387,2025-12-30,CUST03767,Gadget X,Office,North,5,127.86,6.35,31.65,664.6,422.96,32.69
ORD00007388,2024-04-15,CUST01366,Gadget Y,Electronics,North,7,443.92,132.89,0.0,2974.55,2132.74,225.0
ORD00007389,2024-07-11,CUST03824,Gadget Y,Industrial,East,19,66.01,32.7,219.87,1441.36,1065.02,102.57
ORD00007390,2023-12-21,CUST03949,Widget B,Industrial,South,18,222.61,193.95,457.56,4270.59,2985.48,183.68
ORD00007391,2025-10-30,CUST01282,Gadget Y,Electronics,West,17,73.73,52.19,144.15,1345.37,997.07,68.65
ORD00007392,2024-02-04,CUST01374,Gadget Y,Home,West,10,287.0,222.92,132.35,2779.43,1564.39,119.49
ORD00007393,2024-09-24,CUST03479,Widget C,Electronics,South,17,161.04,155.44,309.87,2892.11,2202.46,154.82
ORD00007394,2025-07-21,CUST02712,Gadget X,Electronics,South,6,56.75,15.02,58.59,384.07,262.62,28.28
ORD00007395,2023-04-30,CUST02011,Widget C,Home,South,6,302.23,31.57,320.73,2102.54,1321.75,112.4
ORD00007396,2023-06-24,CUST03456,Gadget Y,Electronics,North,4,271.38,102.63,0.0,982.89,591.95,75.35
ORD00007397,2023-08-17,CUST01029,Widget A,Industrial,South,14,109.09,46.32,0.0,1480.94,1035.33,104.22
ORD00007398,2025-07-10,CUST02682,Widget C,Electronics,West,15,483.56,45.04,0.0,7208.36,5285.45,273.66
ORD00007399,2023-01-21,CUST01388,Widget A,Home,West,12,395.23,140.66,230.1,4832.2,3579.73,239.73
ORD00007400,2023-03-12,CUST00360,Widget A,Office,South,17,310.55,96.9,0.0,5182.45,3468.83,238.55
ORD00007401,2024-08-10,CUST01417,Gadget Y,Electronics,East,4,472.01,69.31,0.0,1818.73,1065.97,47.38
ORD00007402,2025-03-18,CUST00594,Gadget X,Electronics,North,15,374.7,459.32,619.34,5780.52,3858.62,215.31
ORD00007403,2025-10-09,CUST03975,Widget C,Electronics,North,19,243.96,175.31,535.19,4995.12,3343.58,235.05
ORD00007404,2024-02-08,CUST01036,Gadget Y,Industrial,South,10,481.77,220.92,229.84,4826.62,2672.05,338.35
ORD00007405,2025-11-15,CUST03728,Widget A,Industrial,South,10,322.8,256.69,534.84,3506.15,2399.11,263.98
ORD00007406,2023-06-21,CUST03184,Gadget Y,Office,East,18,72.55,66.42,148.74,1388.22,968.17,61.13
ORD00007407,2025-06-25,CUST01475,Widget C,Office,South,3,53.79,11.7,7.48,157.15,113.21,3.77
ORD00007408,2023-10-11,CUST03207,Widget A,Industrial,South,10,50.67,24.45,0.0,482.25,271.55,35.3
ORD00007409,2023-09-19,CUST00203,Widget B,Office,West,10,180.94,62.39,209.64,1956.65,1183.46,109.98
ORD00007410,2024-10-09,CUST00681,Widget C,Office,West,5,9.14,2.3,5.21,48.61,33.86,3.5
ORD00007411,2025-09-07,CUST03203,Gadget Y,Home,East,2,281.62,55.11,25.41,533.54,399.25,13.7
ORD00007412,2025-05-18,CUST01517,Gadget Y,Office,North,5,221.02,11.92,0.0,1093.18,647.68,75.51
ORD00007413,2025-06-12,CUST00612,Widget A,Office,South,15,185.13,246.01,126.55,2657.49,1719.8,56.48
ORD00007414,2025-01-23,CUST00560,Widget C,Industrial,East,13,217.62,177.01,318.25,2970.3,2025.97,216.45
ORD00007415,2023-05-29,CUST03219,Widget C,Home,South,16,215.09,333.16,559.49,3667.77,2494.18,285.44
ORD00007416,2024-03-18,CUST01892,Widget C,Electronics,North,16,494.16,197.48,385.45,8094.53,5700.2,475.23
ORD00007417,2024-12-03,CUST01769,Widget C,Home,West,16,212.24,129.56,587.93,3854.21,2580.14,199.51
ORD00007418,2025-05-06,CUST01457,Gadget Y,Industrial,North,14,461.42,70.81,766.69,7155.76,4857.27,403.51
ORD00007419,2023-03-30,CUST00379,Widget B,Office,North,2,427.59,4.48,153.13,1003.83,610.64,66.0
ORD00007420,2023-08-27,CUST03968,Widget C,Electronics,North,3,216.74,30.21,74.4,694.41,386.74,47.3
ORD00007421,2023-11-19,CUST00867,Widget B,Office,North,3,25.93,0.7,13.88,90.97,68.82,3.3
ORD00007422,2025-03-25,CUST01555,Widget A,Office,North,9,424.88,230.42,646.83,4240.33,2778.07,148.25
ORD00007423,2024-12-13,CUST03302,Widget B,Electronics,North,2,110.08,12.41,0.0,207.75,130.14,9.14
